tier,company_name,trade,ownership_type,county,city,zip,address,phone,website,google_rating,google_reviews,services,license_types,license_numbers,status,notes,match_source,google_place_id,google_url,ownership_confidence,parent_company_or_notes,active_license_count
B — Phone + priority county,TAMPA BAY PRO PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,Seminole,33776,"12933 83Rd Ave, Seminole, FL, 33776",(727) 692-3005,tampabayproplumbing.com,5,39,Plumber,CFC,CFC1434355,new,,companies.json (exact_name),ChIJjdLzEy7vwogRYGlZyLjToAg,https://www.google.com/maps/search/?api=1&query=Tampa%20Bay%20PRO%20Plumbing%20LLC&query_place_id=ChIJjdLzEy7vwogRYGlZyLjToAg,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"DRH PLUMBING, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,Sarasota,34233,"4610  Ashton Rd., Sarasota, FL, 34233",(941) 921-3232,www.drhplumbing.services,4.7,38,Plumber,CFC,CFC1428437,new,,companies.json (exact_name),ChIJY6mMJU9Bw4gRgSBI-qs5P24,https://www.google.com/maps/search/?api=1&query=DRH%20Plumbing%20Inc&query_place_id=ChIJY6mMJU9Bw4gRgSBI-qs5P24,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"KATZ PLUMBING, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,Sarasota,34243,"2315 57Th Street, Sarasota, FL, 34243",(239) 368-3415,,4.4,38,Plumber,CFC,CFC1429702,new,,companies.json (exact_name),ChIJwyFP7Ktz24gR9Ebn-WYReR4,https://www.google.com/maps/search/?api=1&query=Katz%20Plumbing&query_place_id=ChIJwyFP7Ktz24gR9Ebn-WYReR4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PATRIOT COOLING INC,HVAC,Independent / Likely Family-Owned (unverified),Collier,Naples,34120,"2960 8Th Street Nw, Naples, FL, 34120",(941) 613-6785,patriotplumbingcorp.com,4.4,38,"Plumber, Service establishment",CAC,CAC1821399,new,,companies.json (exact_name),ChIJgdQkPrer3IgRQLnkQGlBYEU,https://www.google.com/maps/search/?api=1&query=Patriot%20Plumbing%20Corp&query_place_id=ChIJgdQkPrer3IgRQLnkQGlBYEU,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PATRIOT PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33907,"2337 Harvard Ave, Fort Myers, FL, 33907",(941) 613-6785,patriotplumbingcorp.com,4.4,38,"Plumber, Service establishment",CFC,CFC1425750; CFC1427781,new,,companies.json (exact_name),ChIJgdQkPrer3IgRQLnkQGlBYEU,https://www.google.com/maps/search/?api=1&query=Patriot%20Plumbing%20Corp&query_place_id=ChIJgdQkPrer3IgRQLnkQGlBYEU,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,VETERAN AIR,HVAC,Independent / Likely Family-Owned (unverified),Manatee,Parrish,34219,"8315 Carrhill Place, Parrish, FL, 34219",(941) 539-8914,www.veteranplumbingservice.com,4.2,38,Plumber,CAC,CAC1825064,new,,companies.json (exact_name),ChIJ16sGyFVbw4gRTiT0UTwwtkA,https://www.google.com/maps/search/?api=1&query=Veteran%20Plumbing%2C%20LLC&query_place_id=ChIJ16sGyFVbw4gRTiT0UTwwtkA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,VETERAN AIR CONDITIONING,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Manatee,Ellenton,34208,"3739  59Th Ave Circle East, Ellenton, FL, 34208",(941) 539-8914,www.veteranplumbingservice.com,4.2,38,Plumber,"CAC, CFC",CAC1816468; CFC1430820,new,,companies.json (exact_name),ChIJ16sGyFVbw4gRTiT0UTwwtkA,https://www.google.com/maps/search/?api=1&query=Veteran%20Plumbing%2C%20LLC&query_place_id=ChIJ16sGyFVbw4gRTiT0UTwwtkA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,VETERAN PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,Nokomis,34275,"400 Lychee Road, Nokomis, FL, 34275",(941) 539-8914,www.veteranplumbingservice.com,4.2,38,Plumber,CFC,CFC1428625; CFC1434744,new,,companies.json (exact_name),ChIJ16sGyFVbw4gRTiT0UTwwtkA,https://www.google.com/maps/search/?api=1&query=Veteran%20Plumbing%2C%20LLC&query_place_id=ChIJ16sGyFVbw4gRTiT0UTwwtkA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,AIR CONDITIONING UNLIMITED LLC,HVAC,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34986,"5536 Nw Burgin St, Port St Lucie, FL, 34986",(352) 799-7054,,4.6,37,Plumber,CAC,CAC1818588,new,,companies.json (exact_name),ChIJKVK5OKoE6IgROTYPYZ-oIWA,https://www.google.com/maps/search/?api=1&query=Plumbing%20Unlimited&query_place_id=ChIJKVK5OKoE6IgROTYPYZ-oIWA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,ASSOCIATED PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Pasco,Wesley Chapel,33543,"1329 Highwood Place, Wesley Chapel, FL, 33543",(813) 991-7960,associatedplumbinginc.com,3.7,37,Plumber,CFC,CFC1427927,new,,companies.json (exact_name),ChIJJboiOBnGwogR0vUCh3vbdLY,https://www.google.com/maps/search/?api=1&query=Associated%20Plumbing%20Inc&query_place_id=ChIJJboiOBnGwogR0vUCh3vbdLY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,EMORY M GARLAND PLUMBING CO,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Lutz,33549,"17420 N Us Hwy 41 Suite 107, Lutz, FL, 33549",(813) 909-7418,www.emgplumbing.com,4,37,Plumber,CFC,CFC042992,new,,companies.json (fuzzy_1.00),ChIJuVwn7MW4wogRWYeOetsBidc,https://www.google.com/maps/search/?api=1&query=Emory%20Garland%20Plumbing&query_place_id=ChIJuVwn7MW4wogRWYeOetsBidc,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PLUMEX PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Collier,Naples,34120,"361 3Rd St Nw, Naples, FL, 34120",(239) 877-1580,plumexplumbing.com,5,37,"Plumber, Service establishment",CFC,CFC1430300,new,,companies.json (exact_name),ChIJlQAx-nsB24gRqICmtVQGyQI,https://www.google.com/maps/search/?api=1&query=Plumex%20Plumbing&query_place_id=ChIJlQAx-nsB24gRqICmtVQGyQI,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,S & S AIR CONDITIONING CO LLC,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Oldsmar,34677,"105 Douglas Road East, Oldsmar, FL, 34677",(863) 990-3391,serenaandsonsplumbing.com,5,37,Plumber,CAC,CAC1815359,new,,companies.json (exact_name),ChIJ8U6LiIV8PKYReSLkEQ1XrOs,https://www.google.com/maps/search/?api=1&query=S%20%26%20S%20Plumbing%20LLC&query_place_id=ChIJ8U6LiIV8PKYReSLkEQ1XrOs,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,S & S ELECTRIC CO INC,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Oldsmar,34677,"105 Douglas Road East, Oldsmar, FL, 34677",(863) 990-3391,serenaandsonsplumbing.com,5,37,Plumber,CAC,CAC1814177,new,,companies.json (exact_name),ChIJ8U6LiIV8PKYReSLkEQ1XrOs,https://www.google.com/maps/search/?api=1&query=S%20%26%20S%20Plumbing%20LLC&query_place_id=ChIJ8U6LiIV8PKYReSLkEQ1XrOs,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,UNLIMITED AIR CONDITIONING INC,Mechanical,Independent / Likely Family-Owned (unverified),Palm Beach,West Palm Beach,33412,"15210 96Th Lane N, West Palm Beach, FL, 33412",(352) 799-7054,,4.6,37,Plumber,CMC,CMC057108; CMC1251609,new,,companies.json (exact_name),ChIJKVK5OKoE6IgROTYPYZ-oIWA,https://www.google.com/maps/search/?api=1&query=Plumbing%20Unlimited&query_place_id=ChIJKVK5OKoE6IgROTYPYZ-oIWA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,UNLIMITED PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Palm Beach,Boca Raton,33433,"21700 Hammock Point Dr, Boca Raton, FL, 33433",(352) 799-7054,,4.6,37,Plumber,CFC,CFC1427653,new,,companies.json (exact_name),ChIJKVK5OKoE6IgROTYPYZ-oIWA,https://www.google.com/maps/search/?api=1&query=Plumbing%20Unlimited&query_place_id=ChIJKVK5OKoE6IgROTYPYZ-oIWA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,UNLIMITED PLUMBING SERVICES LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33913,"12244  Treeline Ave Suite 1, Fort Myers, FL, 33913",(352) 799-7054,,4.6,37,Plumber,CFC,CFC1433157,new,,companies.json (exact_name),ChIJKVK5OKoE6IgROTYPYZ-oIWA,https://www.google.com/maps/search/?api=1&query=Plumbing%20Unlimited&query_place_id=ChIJKVK5OKoE6IgROTYPYZ-oIWA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,UNLIMITED SERVICES AIR CONDITIONING INC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33155,"2015 Sw 61St Avenue, Miami, FL, 33155",(352) 799-7054,,4.6,37,Plumber,CAC,CAC051464,new,,companies.json (exact_name),ChIJKVK5OKoE6IgROTYPYZ-oIWA,https://www.google.com/maps/search/?api=1&query=Plumbing%20Unlimited&query_place_id=ChIJKVK5OKoE6IgROTYPYZ-oIWA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,FLORIDA MAN PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,North Port,34288,"6721 Peale Ct, North Port, FL, 34288",(941) 525-0835,flmanplumbing.com,5,36,"Plumber, Drainage service, Service establishment, Hot water system supplier, Water softening equipment supplier",CFC,CFC1434150,new,,companies.json (exact_name),ChIJD24ZXvXOGAART6rAyq_0jqc,https://www.google.com/maps/search/?api=1&query=Florida%20Man%20Plumbing&query_place_id=ChIJD24ZXvXOGAART6rAyq_0jqc,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"G PLUMBING, INC",Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port Saint Lucie,34953,"2111 Sw Truxton Court, Port Saint Lucie, FL, 34953",(772) 410-7346,www.gplumbinginc.com,4.8,36,"Plumber, Service establishment",CFC,CFC1428396; CFC1430112,new,,companies.json (exact_name),ChIJi-J8P6nr3ogR7fF23X3sONg,https://www.google.com/maps/search/?api=1&query=G%20Plumbing%20Inc&query_place_id=ChIJi-J8P6nr3ogR7fF23X3sONg,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,INTEGRITY PLUMBING SOLUTIONS INC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33990,"416 Se 9Th Ave., Cape Coral, FL, 33990",(239) 656-3880,integrityplumbingsolutions.net,4.9,36,"Plumber, Service establishment",CFC,CFC042957; CFC1433656,new,,companies.json (exact_name),ChIJmWWd2jBC24gRMKFYV7X-BqU,https://www.google.com/maps/search/?api=1&query=Integrity%20Plumbing%20Solutions&query_place_id=ChIJmWWd2jBC24gRMKFYV7X-BqU,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,BONITA SPRINGS PLUMBING & GAS INC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Ft Myers,33967,"17911 Bermuda Dunes Drive, Ft Myers, FL, 33967",(239) 498-0808,,4.7,35,"Plumber, Air conditioning repair service, Contractor, Gas installation service, Plumbing supply store",CFC,CFC056830,new,,companies.json (exact_name),ChIJ943WwTYa24gRMmF620oT-zk,https://www.google.com/maps/search/?api=1&query=BONITA%20SPRINGS%20PLUMBING%20%26%20GAS%2C%20INC.&query_place_id=ChIJ943WwTYa24gRMmF620oT-zk,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,DR PLUMBER,Plumbing,Independent / Likely Family-Owned (unverified),Palm Beach,Delray Beach,33444,"951 Delray Lakes Drive, Delray Beach, FL, 33444",(727) 755-7000,dr.plumbing,4.9,35,"Plumber, Drainage service, Gas installation service, Water filter supplier, Water softening equipment supplier, Water testing service, Water treatment supplier",CFC,CFC1426047,new,,companies.json (exact_name),ChIJM_ldVfjxwogRXQ20JOczft0,https://www.google.com/maps/search/?api=1&query=Dr.%20Plumbing&query_place_id=ChIJM_ldVfjxwogRXQ20JOczft0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"DR. PLUMBING, INC",Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,Clearwater,33755,"1505 Maple St., Clearwater, FL, 33755",(727) 755-7000,dr.plumbing,4.9,35,"Plumber, Drainage service, Gas installation service, Water filter supplier, Water softening equipment supplier, Water testing service, Water treatment supplier",CFC,CFC1430921,new,,companies.json (exact_name),ChIJM_ldVfjxwogRXQ20JOczft0,https://www.google.com/maps/search/?api=1&query=Dr.%20Plumbing&query_place_id=ChIJM_ldVfjxwogRXQ20JOczft0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"DAN DRIVER PLUMBING, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,Largo,33771,"1065 Damrosch Circle, Largo, FL, 33771",(727) 530-4099,,4.9,34,Plumber,CFC,CFC1432776,new,,companies.json (exact_name),ChIJox3amdfzwogRSKxndJIFipg,https://www.google.com/maps/search/?api=1&query=Dan%20Driver%20Plumbing&query_place_id=ChIJox3amdfzwogRSKxndJIFipg,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PEERLESS PLUMBING AND DRAIN SERVICES INCORPORATED,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port Saint Lucie,34952,"1193  Se Port Saint Lucie Blvd Suite 152, Port Saint Lucie, FL, 34952",(772) 223-1356,www.peerlessplumbing.net,4.4,34,Plumber,CFC,CFC1428692,new,,companies.json (fuzzy_1.00),ChIJd9c-Az3D3ogRl-wmfPTrJR0,https://www.google.com/maps/search/?api=1&query=Peerless%20Plumbing%20%26%20Drain%20Service%20Incorporated&query_place_id=ChIJd9c-Az3D3ogRl-wmfPTrJR0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,SOUTHPAW PLUMBING AND METERING SERVICES LLC,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Fort Pierce,34950,"1237 Delaware Ave, Fort Pierce, FL, 34950",(772) 486-0914,www.southpawwater.com,4.5,34,Plumber,CFC,CFC1428285,new,,companies.json (fuzzy_1.00),ChIJAQDMR3Lq3ogRdbt_O0ldIlM,https://www.google.com/maps/search/?api=1&query=Southpaw%20Plumbing%20%26%20Metering%20Services%2C%20LLC&query_place_id=ChIJAQDMR3Lq3ogRdbt_O0ldIlM,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"EXQUISITE PLUMBING, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33991,"613 Sw Pine Island Rd 12, Cape Coral, FL, 33991",(239) 451-1902,www.facebook.com/exquisiteplumbing,4.9,33,Plumber,CFC,CFC1429750,new,,companies.json (exact_name),ChIJpYSuYY5G24gR-MMw_6mlEQ8,https://www.google.com/maps/search/?api=1&query=Exquisite%20Plumbing&query_place_id=ChIJpYSuYY5G24gR-MMw_6mlEQ8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PRECISE AIR CONDITIONING CORP,Mechanical,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33012,"1764 W 56 Ter, Hialeah, FL, 33012",(561) 831-9929,preciseplumbingfl.com,5,33,"Plumber, Bathroom remodeler, Service establishment, Kitchen remodeler",CMC,CMC1250170,new,,companies.json (exact_name),ChIJVTcQA0PqF60RluDmkTO6Fss,https://www.google.com/maps/search/?api=1&query=Precise%20Plumbing&query_place_id=ChIJVTcQA0PqF60RluDmkTO6Fss,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PRECISE PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34953,"375  Sw Alcan Dr, Port St Lucie, FL, 34953",(561) 831-9929,preciseplumbingfl.com,5,33,"Plumber, Bathroom remodeler, Service establishment, Kitchen remodeler",CFC,CFC1432710,new,,companies.json (exact_name),ChIJVTcQA0PqF60RluDmkTO6Fss,https://www.google.com/maps/search/?api=1&query=Precise%20Plumbing&query_place_id=ChIJVTcQA0PqF60RluDmkTO6Fss,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PRECISE PLUMBING SERVICES LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33967,"17000   Alico Commerce Ct #103, Fort Myers, FL, 33967",(561) 831-9929,preciseplumbingfl.com,5,33,"Plumber, Bathroom remodeler, Service establishment, Kitchen remodeler",CFC,CFC1430152,new,,companies.json (exact_name),ChIJVTcQA0PqF60RluDmkTO6Fss,https://www.google.com/maps/search/?api=1&query=Precise%20Plumbing&query_place_id=ChIJVTcQA0PqF60RluDmkTO6Fss,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,RIETH PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Manatee,Lakewood Ranch,34202,"11161 E. State Road 70 Suite 110-226, Lakewood Ranch, FL, 34202",(941) 779-7345,www.riethplumbingllc.com,4.5,33,"Plumber, Service establishment",CFC,CFC1429204,new,,companies.json (exact_name),ChIJ6W3XxYE5w4gRHBu7fk8gHn0,https://www.google.com/maps/search/?api=1&query=Rieth%20Plumbing%20LLC-Florida&query_place_id=ChIJ6W3XxYE5w4gRHBu7fk8gHn0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,BENJAMIN DREW'S PLUMBING & DRAIN SERVICES INC,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port Saint Lucie,34987,"11582  Sw Village Parkway Mailbox #61, Port Saint Lucie, FL, 34987",(772) 877-2962,benjamindrewsplumbing.net,4.8,32,"Plumber, Service establishment",CFC,CFC1429456,new,,companies.json (exact_name),ChIJU9wte0Pt3ogRJysta76fAu8,https://www.google.com/maps/search/?api=1&query=Benjamin%20Drew's%20Plumbing%20%26%20Drain%20Services%20Inc&query_place_id=ChIJU9wte0Pt3ogRJysta76fAu8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,CAPE COOLING INC,HVAC,Independent / Likely Family-Owned (unverified),Lee,North Fort Myers,33903,"4021 Avenida Del Tura, North Fort Myers, FL, 33903",(239) 491-9194,sw.capeplumbinginc.com,5,32,"Plumber, Service establishment",CAC,CAC057810,new,,companies.json (exact_name),ChIJf8PKX9EV24gRR3RJMXouRsM,https://www.google.com/maps/search/?api=1&query=Cape%20Plumbing%2C%20Inc.&query_place_id=ChIJf8PKX9EV24gRR3RJMXouRsM,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"CAPE PLUMBING, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Broward,Boca Raton,33432,"1625 Nw 1St Ct, Boca Raton, FL, 33432",(239) 491-9194,sw.capeplumbinginc.com,5,32,"Plumber, Service establishment",CFC,CFC1428992,new,,companies.json (exact_name),ChIJf8PKX9EV24gRR3RJMXouRsM,https://www.google.com/maps/search/?api=1&query=Cape%20Plumbing%2C%20Inc.&query_place_id=ChIJf8PKX9EV24gRR3RJMXouRsM,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,LARSON AIR CONDITIONING INC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33176,"10920 S.W. 116 Ave, Miami, FL, 33176",(813) 242-0911,www.larsonplumbing.net,3.5,32,"Plumber, Septic system service",CAC,CAC056922,new,,companies.json (exact_name),ChIJhXXjya_FwogRehF3kc3V_CY,https://www.google.com/maps/search/?api=1&query=Larson%20Plumbing&query_place_id=ChIJhXXjya_FwogRehF3kc3V_CY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,LARSON PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33605,"3205 8Th Ave, Tampa, FL, 33605",(813) 242-0911,www.larsonplumbing.net,3.5,32,"Plumber, Septic system service",CFC,CFC054884,new,,companies.json (exact_name),ChIJhXXjya_FwogRehF3kc3V_CY,https://www.google.com/maps/search/?api=1&query=Larson%20Plumbing&query_place_id=ChIJhXXjya_FwogRehF3kc3V_CY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,BOOTZ PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Manatee,Myakka City,34251,"12813 River Rd, Myakka City, FL, 34251",(941) 376-0109,www.bootz.plumbing,3.7,31,Plumber,CFC,CFC1427769,new,,companies.json (exact_name),ChIJ--OEtgpHw4gRUbNe3f8l9Vc,https://www.google.com/maps/search/?api=1&query=Bootz%20Plumbing&query_place_id=ChIJ--OEtgpHw4gRUbNe3f8l9Vc,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"DRAIN MEDICS PLUMBING, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,Sarasota,34232,"1080 Willis Ave, Sarasota, FL, 34232",(941) 223-9937,drainmedicsfl.com,4.9,31,"Plumber, Service establishment",CFC,CFC1428263,new,,companies.json (exact_name),ChIJUcposY45w4gRhzDawnfmJc4,https://www.google.com/maps/search/?api=1&query=Drain%20Medics%20Plumbing&query_place_id=ChIJUcposY45w4gRhzDawnfmJc4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,GOOD OLE PLUMBING SERVICES,Plumbing,Independent / Likely Family-Owned (unverified),Lee,North Fort Myers,33903,"1838 Whitecap Cir, North Fort Myers, FL, 33903",(239) 541-0119,goodoleplumbingservices.com,4.9,31,"Plumber, Service establishment",CFC,CFC1429560,new,,companies.json (exact_name),ChIJwWuz2kNB24gRStLy8m-T2LI,https://www.google.com/maps/search/?api=1&query=Good%20Ole%20Plumbing%20Services&query_place_id=ChIJwWuz2kNB24gRStLy8m-T2LI,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,NORTHERN AIR CONDITIONING AND HEATING INC,HVAC,Independent / Likely Family-Owned (unverified),Lee,Lehigh Acres,33971,"1010 Acroft Ave, Lehigh Acres, FL, 33971",(813) 263-4941,northern.plumbing,4.9,31,"Plumber, Service establishment",CAC,CAC1820946,new,,companies.json (exact_name),ChIJ49BemPHFwogRNRinqXCY1Ec,https://www.google.com/maps/search/?api=1&query=Northern%20Plumbing%20Co.&query_place_id=ChIJ49BemPHFwogRNRinqXCY1Ec,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,NORTHERN AIR CONDITIONING INC,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,North Palm Bch,33408,"424 Prosperity Farms Road, North Palm Bch, FL, 33408",(813) 263-4941,northern.plumbing,4.9,31,"Plumber, Service establishment",CAC,CAC057058,new,,companies.json (exact_name),ChIJ49BemPHFwogRNRinqXCY1Ec,https://www.google.com/maps/search/?api=1&query=Northern%20Plumbing%20Co.&query_place_id=ChIJ49BemPHFwogRNRinqXCY1Ec,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,NORTHERN AIR INC,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Pinellas Park,33781,"7290 61St St North, Pinellas Park, FL, 33781",(813) 263-4941,northern.plumbing,4.9,31,"Plumber, Service establishment",CAC,CAC029392,new,,companies.json (exact_name),ChIJ49BemPHFwogRNRinqXCY1Ec,https://www.google.com/maps/search/?api=1&query=Northern%20Plumbing%20Co.&query_place_id=ChIJ49BemPHFwogRNRinqXCY1Ec,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PIPEFLOW PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Manatee,Bradenton,34202,"6375 Golden Eye Glen, Bradenton, FL, 34202",(941) 727-8383,www.pipeflowplumbing.com,4.7,31,"Plumber, Drainage service",CFC,CFC1429718,new,,companies.json (exact_name),ChIJM6PGn1c3w4gRKidfvV0yzeo,https://www.google.com/maps/search/?api=1&query=PIPEFLOW%20PLUMBING%20LLC.&query_place_id=ChIJM6PGn1c3w4gRKidfvV0yzeo,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,PORT ST LUCIE PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port Saint Lucie,34952,"900 Elyse Cr., Port Saint Lucie, FL, 34952",(772) 468-6524,www.portstlucieplumbinginc.com,4.6,31,Plumber,CFC,CFC058025; CFC1430872,new,,companies.json (exact_name),ChIJZ029Z-Tu3ogRPk_xd1M8A-g,https://www.google.com/maps/search/?api=1&query=Port%20St%20Lucie%20Plumbing%20Inc&query_place_id=ChIJZ029Z-Tu3ogRPk_xd1M8A-g,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,DRIP STOP PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34983,"356 Nw Hogan St, Port St Lucie, FL, 34983",(772) 722-0051,dripstopplumbingfl.com,5,30,"Plumber, Bathroom remodeler, Service establishment, Home builder",CFC,CFC1434606,new,,companies.json (exact_name),ChIJ06NbhJcs_SMRm9RAktLdS6s,https://www.google.com/maps/search/?api=1&query=Drip%20Stop%20Plumbing%20LLC&query_place_id=ChIJ06NbhJcs_SMRm9RAktLdS6s,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
